CODELOG;POIDS_SONDAGE;NUM_UP;CODEEGION;QPV;DVISIT1;DVISIT2;REG;Libelle.region;DEP;Libelle.departement;PCTL;PCPP;PCPS;PCNE;PCEL;PCOL;PCAS;PCJA;IAC;IAC1;IAC2;MA1ANO;MA1AMOIS;MA1AYEAR;MATER01;MATER02;MATER03;MATER04;MATER05;MATER06;MATER07;MATER1;ACTP1;ACTP2;ACTP3;QPX1;QPX2;QPX3;QOD1;QOD2;QOD3;QBR1;QBR2;QBR3;QBR4;QBR5;QBR6;REAB;REAB1;REAB2;REAB3;TRAV;TRAV101;TRAV102;TRAV103;TRAV104;TRAV105;TRAV106;TRAV107;TRAV108;TRAV109;TRAV110;TRAV111;TRAV112;TRAV2;KCC0;KCC1;KCC1a;KCC201;KCC202;KCC203;KCC204;KCC205;KCC206;KCC207;KCC208;KCC209;KCC210;KCC2a;KCCM11;KCCM12;KCCM13;KCCM14;KCCM15;KCCM16;KCCM17;KCCM18;KCCM19;KCCM2;CHEM1;CHEM2;KCL1;KCL1b;KCUI;KCUIa;KECS;KEIC;KEIC1;CEM01;CEM02;CEM03;CEM04;CHAUSS;FUMEUR1;FUMEUR2;ANI1;ANI211;ANI212;ANI213;ANI214;ANI215;ANI22;QATRA1;QOM31;QOM32;QOM33;QOM34;QOM35;HGTM;HGLP;MENAG;KID15;STRMEN;REV1;FC10B;LSTU2;SOMSEJNO;SOMSEJADUADO;SOMSEJENFANT;SOMCHBNO;SOMCHBADUADO;SOMCHBENFANT;CHAUF;CHEM;CHAPP;AFUM;AVAP;CUI1;CUI4;CUI5;PRESS;MBLS1;MBLS2;MBLS3;MBLS4;MBLS4a;XPB10;XPB11;XPB111;XPB112;XPB113;XPB114;XPB115;XPB11b;XPB12;XPB131;XPB132;XPB133;XPB134;XPB135;XPB136;XPB137;XPB138;XPB139;XPB13a;LSTU;LSTUC;LNPL1;LNPL2;LNPL3;LNPL4;LNPL5;LNPL6;LNPL7;LNPL8;LNPL9;LNPL0;HCU1;HCU3;HSRF;HPLB;HPLB1;HPLB2;HPLH;HPLH1;DCA1;DCA2;DGAR0;DGAR1;DGG3;KODSJ;FNSJ11;FNSJ12;FNSJ13;FNSJ14;FNSJ15;FNSJ16;FNSJ1a;KODCH;FNCH11;FNCH12;FNCH13;FNCH14;FNCH15;FNCH16;FNCH1a;SURFCHB;HAUTCHB;SURFSEJ;HAUTSEJ;Q1;Q2;Q21NOW;Q21AVANT;Q3;Q4NETTOI;Q4AERE;Q4CUI;Q4LOISIR;Q4TRAV;Q4MOB;Q5CHAUF;Q5NETTOI;Q5DESINF;Q5DESO;Q5INSEC;Q5TABAC
LOG512;151848,4986;218;76;0;2022-novembre;2022-novembre;76;Occitanie;82;Tarn-et-Garonne;1;5;2;1;0;2;2;1;6;NA;NA;2;NA;2005;2;2;2;1;2;2;2;;2;NA;;3;NA;;3;NA;;3;NA;;3;NA;;4;NA;NA;NA;1;2;1;2;2;2;2;2;2;2;2;2;2;;3;6;;2;2;2;2;1;2;2;2;2;2;;2;2;2;2;2;2;1;2;2;;1;1;3;NA;2;NA;1;6;;1;3;1;2;2;1;1;2;NA;NA;NA;NA;NA;;;1;NA;NA;NA;NA;2;2;2;0;2;2;2;2;2;0;0;2;2;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;1;1;1;2;2;2;;1;NA;NA;NA;NA;NA;NA;NA;NA;1;;2;Sans Objet;1;1;2;0;2;1;0;0;0;Sans Objet;1;2;130;4;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;1;1;3;SEJ1;2;2;2;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;12;252;26;250;3;3;Sans Objet;Sans Objet;3;3;3;3;3;3;3;4;3;3;3;3;3
LOG513;25946,69473;196;76;0;2022-août;2022-août;11;Île-de-France;93;Seine-Saint-Denis;1;6;3;2;0;2;3;1;1;NA;NA;2;11;2015;2;2;2;2;1;2;2;;2;NA;;1;1;;1;1;;1;1;;3;NA;;2;2;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;3;5;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;1;2;2;2;2;2;2;2;2;;1;1;3;NA;1;NA;1;6;;1;3;2;NA;3;1;1;1;1;2;2;2;2;;;1;NA;NA;NA;NA;2;2;2;0;2;2;2;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;0;2;4;0;1;1;1;0;0;Sans Objet;2;1;240;8;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;2;Sans Objet;Sans Objet;SEJ1;1;2;2;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;17;280;33;280;3;3;Sans Objet;Sans Objet;3;3;3;3;3;3;3;3;3;3;3;3;3
LOG514;27995,99134;217;76;0;2022-décembre;2022-décembre;76;Occitanie;66;Pyrénées-Orientales;1;2;5;0;0;2;2;1;6;NA;NA;2;NA;1999;2;2;1;2;2;2;2;;2;NA;;1;5;Déchetterie;3;NA;;3;NA;;3;NA;;3;1;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;6;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;1;2;2;2;2;2;2;2;2;;1;1;1;1;2;NA;1;6;;1;3;1;4;2;2;1;1;2;1;2;2;2;;;1;NA;NA;NA;NA;2;2;2;0;2;1;2;2;2;0;0;2;2;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;1;0;2;1;1;1;0;0;0;Sans Objet;1;2;86;8;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;1;1;3;SEJ1;2;2;2;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;12;251;25;250;3;3;Sans Objet;Sans Objet;3;3;3;3;3;3;3;4;3;3;3;3;3
LOG515;60272,44638;216;76;0;2022-septembre;2022-septembre;76;Occitanie;65;Hautes-Pyrénées;1;3;7;1;0;2;2;1;12;1;2015;2;9;2015;2;2;2;1;2;2;2;;2;NA;;3;NA;;2;3;;3;NA;;3;NA;;4;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;3;1;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;2;1;2;2;2;2;2;2;2;;3;3;2;1;2;NA;1;1;;1;3;2;NA;2;1;1;1;2;1;2;2;2;;;1;NA;NA;NA;NA;2;2;5;3;3;1;1;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;1;2;2;1;2;2;;1;1;2;2;2;2;2;2;2;2;;2;Sans Objet;0;1;5;0;1;2;1;0;0;Sans Objet;2;1;140;4;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;1;2;3;CUS1;1;2;2;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;19;263;53;268;3;3;Sans Objet;Sans Objet;3;3;3;3;3;3;3;5;4;1;5;5;5
LOG516;16040,41911;207;76;0;2022-août;2022-août;76;Occitanie;32;Gers;1;5;3;1;0;2;2;1;10;1;2004;2;5;2004;2;2;2;1;2;2;2;;2;NA;;2;5;Activité agricole;3;NA;;3;NA;;3;NA;;4;NA;NA;NA;1;2;1;2;2;2;2;2;2;2;2;2;2;;2;3;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;2;2;2;2;2;2;1;2;2;;1;3;3;NA;1;NA;1;3;;1;3;1;2;3;1;3;1;1;1;2;2;2;;;1;NA;NA;NA;NA;2;2;3;1;3;1;2;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;1;1;2;2;1;2;2;;1;1;2;2;2;2;2;2;2;2;;2;Sans Objet;0;1;3;1;2;1;0;0;0;Sans Objet;2;1;125;8;Sans Objet;Sans Objet;5;Sans Objet;2;Sans Objet;1;1;1;CUS1;1;2;1;1;2;2;Sans Objet;CHB1;2;1;1;2;2;2;Sans Objet;12;290;50;400;3;1;3;2;3;3;3;3;3;3;3;4;3;4;4;3;3
LOG517;46309,33807;205;76;0;2022-mai;2022-mai;76;Occitanie;31;Haute-Garonne;1;4;5;1;0;2;2;1;8;NA;NA;2;5;1993;2;1;2;2;2;2;2;;2;NA;;3;NA;;2;2;;2;1;;3;NA;;3;2;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;3;6;;2;2;2;2;1;2;2;2;2;2;;2;2;2;2;2;2;1;2;2;;1;3;2;1;3;NA;1;6;;1;3;1;4;2;1;1;1;2;1;2;2;2;;;2;2;2;1;2;2;2;2;0;2;1;1;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;0;1;4;0;1;1;1;0;0;Sans Objet;2;2;116;5;Sans Objet;Sans Objet;3;Sans Objet;1;1;1;2;3;CUS1;1;1;1;1;1;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;14;250;35;251;3;1;3;1;1;3;1;1;3;3;3;1;3;3;4;3;4
LOG518;56506,60789;206;76;0;2022-mai;2022-mai;76;Occitanie;31;Haute-Garonne;2;1;5;2;1;2;2;2;4;NA;NA;2;3;2019;2;1;2;2;2;2;2;;2;NA;;3;NA;;3;NA;;2;1;;3;NA;;3;3;2;1;1;1;1;2;1;2;2;2;2;2;2;2;2;;2;3;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;1;2;2;2;2;2;2;2;2;;3;3;3;NA;2;NA;1;3;;1;3;1;3;2;2;1;1;2;1;2;2;2;;;1;NA;NA;NA;NA;2;1;3;1;4;1;2;2;2;0;0;2;1;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;1;1;3;0;1;1;0;0;0;Sans Objet;1;1;66;1;Sans Objet;Sans Objet;1;Sans Objet;1;2;2;Sans Objet;Sans Objet;SEJ1;2;1;1;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;11;250;16;250;3;3;Sans Objet;Sans Objet;3;3;1;1;3;1;3;3;1;1;3;1;3
LOG519;17145,75343;204;76;0;2022-septembre;2022-septembre;76;Occitanie;31;Haute-Garonne;1;3;2;0;0;2;2;1;8;NA;NA;2;8;2014;2;2;2;1;2;2;2;;2;NA;;3;NA;;3;NA;;2;1;;3;NA;;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;2;;3;5;;2;2;2;2;2;1;2;2;2;2;;1;2;2;2;2;2;2;2;2;;3;1;2;1;2;NA;1;6;;1;3;1;4;2;1;1;2;NA;NA;NA;NA;NA;;;1;NA;NA;NA;NA;2;2;4;2;3;1;2;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;1;2;2;1;2;2;;1;1;2;2;2;2;2;2;2;2;;2;Sans Objet;0;1;3;0;2;1;0;0;0;Sans Objet;2;1;110;8;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;1;2;1;CUS1;1;2;2;1;2;2;Sans Objet;CHB1;2;1;2;2;1;2;Sans Objet;11;247;45;247;3;1;3;2;3;3;3;1;3;3;3;4;3;3;3;3;4
LOG520;100695,6079;216;76;0;2022-octobre;2022-octobre;76;Occitanie;65;Hautes-Pyrénées;1;3;2;1;0;1;2;1;1;NA;NA;2;3;2006;2;2;2;2;1;2;2;;2;NA;;3;NA;;3;NA;;2;1;;3;NA;;1;1;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;3;6;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;2;1;2;2;2;2;2;2;2;;2;3;3;NA;1;NA;1;6;;1;3;1;4;2;1;1;1;1;1;2;2;2;;;1;NA;NA;NA;NA;2;2;2;0;4;1;2;2;2;0;0;2;1;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;0;1;2;0;2;1;0;0;1;dressing;2;3;100;8;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;2;Sans Objet;Sans Objet;CUS1;1;2;1;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;25;275;42;306;3;3;Sans Objet;Sans Objet;3;3;1;1;3;3;3;4;3;3;3;3;3
LOG521;27026,60949;206;76;0;2022-avril;2022-avril;76;Occitanie;31;Haute-Garonne;1;6;2;1;0;2;3;1;4;NA;NA;2;10;2016;2;1;2;2;2;2;2;;2;NA;;3;NA;;3;NA;;1;2;;1;2;;1;1;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;3;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;1;2;2;2;2;2;2;2;2;;3;3;3;NA;1;NA;1;3;;1;3;1;1;1;1;1;2;NA;NA;NA;NA;NA;;;2;2;2;1;2;2;2;5;3;3;1;2;2;2;0;0;2;2;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;0;2;4;0;1;1;0;0;0;Sans Objet;2;2;98;8;Sans Objet;Sans Objet;5;Sans Objet;2;Sans Objet;2;Sans Objet;Sans Objet;CUS1;1;2;2;1;2;2;Sans Objet;CHB1;2;1;1;2;2;2;Sans Objet;11;247;25;255;3;3;Sans Objet;Sans Objet;3;3;3;3;3;3;3;3;3;1;3;4;3
LOG522;6532,997762;207;76;0;2022-septembre;2022-octobre;76;Occitanie;32;Gers;1;4;4;0;0;2;2;1;12;1;2013;2;12;2013;2;1;2;2;2;2;2;;2;NA;;3;NA;;3;NA;;3;NA;;3;NA;;4;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;3;;2;2;2;2;1;2;2;2;2;2;;2;2;2;2;2;2;2;1;2;;1;1;3;NA;2;NA;1;6;;1;3;1;1;2;1;1;1;1;2;2;2;2;;;2;2;2;1;2;2;2;4;2;3;1;2;2;2;0;0;2;0;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;1;1;2;2;1;2;2;;1;1;2;2;2;2;2;2;2;2;;2;Sans Objet;0;1;4;0;2;1;1;0;0;Sans Objet;2;1;135;5;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;1;2;3;CUS1;1;2;1;1;2;2;Sans Objet;KID2;2;1;2;2;2;2;Sans Objet;13;250;55;250;3;1;4;2;3;1;1;1;3;3;1;4;3;1;3;3;4
LOG523;9256,940971;205;76;0;2022-mai;2022-mai;76;Occitanie;31;Haute-Garonne;1;3;4;0;0;2;2;1;9;1;1993;1;NA;NA;2;1;2;2;2;2;2;;2;NA;;3;NA;;3;NA;;3;NA;;3;NA;;2;1;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;3;;2;2;2;2;1;2;2;2;2;2;;1;2;2;2;2;2;1;2;2;;1;3;2;1;3;NA;1;3;;1;3;1;4;1;1;1;1;2;1;2;2;2;;;2;2;2;1;2;1;2;5;3;3;1;2;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;0;1;3;0;1;1;0;1;0;Sans Objet;2;1;110;5;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;1;1;3;CUS1;1;1;1;1;1;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;12;250;51;250;3;1;4;4;1;3;1;3;3;3;1;4;3;3;4;3;4
LOG524;57046,2653;197;76;0;2022-avril;2022-avril;76;Occitanie;31;Haute-Garonne;2;3;3;1;1;1;2;2;6;NA;NA;2;9;2020;2;2;2;1;2;2;2;;1;1;;2;5;Végétation;3;NA;;2;1;;3;NA;;1;2;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;3;1;;2;2;2;2;2;1;2;2;2;2;;1;2;2;2;2;2;2;2;2;;3;3;3;NA;2;NA;1;6;;1;3;1;4;2;1;3;1;2;1;2;2;2;;;1;NA;NA;NA;NA;2;2;2;0;2;1;2;2;2;0;0;2;2;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;1;2;NA;NA;NA;NA;NA;;1;2;2;2;2;2;2;1;2;2;;2;Sans Objet;1;1;2;0;1;0;0;1;0;Sans Objet;1;2;70;3;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;2;Sans Objet;Sans Objet;SEJ1;2;2;1;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;15;267;24;267;3;3;Sans Objet;Sans Objet;1;3;3;3;3;3;3;3;3;1;3;3;3
LOG525;6929,472123;217;76;0;2022-décembre;2022-décembre;76;Occitanie;66;Pyrénées-Orientales;1;5;4;1;0;2;2;1;7;NA;NA;2;NA;1978;2;2;2;1;2;2;2;;2;NA;;3;NA;;2;4;;3;NA;;3;NA;;3;1;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;3;6;;2;2;2;2;2;1;2;2;2;2;;1;2;2;2;2;2;2;2;2;;3;3;2;1;1;NA;1;6;;1;3;1;4;1;1;1;2;NA;NA;NA;NA;NA;;;1;NA;NA;NA;NA;2;2;2;0;2;2;2;2;2;0;0;2;2;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;1;0;2;1;1;2;0;0;0;Sans Objet;1;2;110;5;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;1;1;1;SEJ1;2;2;2;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;14;252;30;251;3;3;Sans Objet;Sans Objet;3;1;1;3;3;3;3;4;1;3;3;3;3
LOG526;5920,427165;217;76;0;2022-novembre;2022-décembre;76;Occitanie;66;Pyrénées-Orientales;1;4;3;1;0;2;2;1;9;2;NA;2;NA;2010;2;2;2;1;2;2;2;;2;NA;;2;5;Végétation;3;NA;;3;NA;;3;NA;;4;NA;NA;NA;1;2;2;2;2;2;2;2;2;2;2;2;1;Installation d'une climatisation;2;3;;2;2;2;2;1;2;2;2;2;2;;2;2;2;2;2;2;1;2;2;;1;1;2;1;2;NA;1;3;;1;3;1;4;1;1;1;2;NA;NA;NA;NA;NA;;;1;NA;NA;NA;NA;2;2;4;2;3;1;1;2;2;0;0;2;2;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;1;2;2;1;2;2;;1;2;1;2;1;2;2;2;2;2;;2;Sans Objet;1;1;3;1;1;1;0;0;0;Sans Objet;2;1;140;5;Sans Objet;Sans Objet;5;Sans Objet;2;Sans Objet;2;Sans Objet;Sans Objet;CUS1;1;2;1;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;12;252;58;305;3;3;Sans Objet;Sans Objet;3;3;3;3;3;3;3;4;3;4;4;4;4
LOG527;6472,512868;216;76;0;2022-septembre;2022-septembre;76;Occitanie;65;Hautes-Pyrénées;1;3;2;2;0;2;3;1;1;NA;NA;2;3;2019;2;2;2;2;1;2;2;;2;NA;;3;NA;;3;NA;;3;NA;;3;NA;;1;1;1;1;1;1;1;2;1;1;1;1;2;2;1;1;2;;3;5;;2;2;2;2;2;1;2;2;2;2;;1;2;2;2;2;2;2;2;2;;2;3;3;NA;1;NA;1;6;;1;3;1;1;1;1;1;1;1;2;2;2;2;;;2;2;2;1;2;2;2;4;2;3;1;1;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;1;1;2;2;1;2;2;;1;1;2;2;2;2;2;2;2;2;;2;Sans Objet;0;1;3;0;0;1;0;0;0;Sans Objet;2;3;240;8;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;2;Sans Objet;Sans Objet;CUS1;1;2;2;1;2;2;Sans Objet;KID1;2;1;2;2;2;2;Sans Objet;16;275;65;270;3;3;Sans Objet;Sans Objet;3;3;3;3;3;3;3;4;3;4;3;3;3
LOG528;31407,11049;197;76;0;2022-octobre;2022-novembre;76;Occitanie;11;Aude;1;5;3;1;0;2;2;1;9;1;1995;2;9;1995;2;1;2;2;2;2;2;;2;NA;;3;NA;;3;NA;;3;NA;;3;NA;;2;1;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;;3;5;;2;2;2;2;2;2;2;1;2;2;Chauffage d'appoint à pétrole;2;2;2;2;2;2;1;2;2;;1;1;2;1;1;NA;1;6;;1;3;1;4;1;1;1;2;NA;NA;NA;NA;NA;;;2;2;2;1;2;2;2;2;0;2;2;2;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;1;1;2;1;1;2;0;1;0;Sans Objet;1;1;160;8;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;2;Sans Objet;Sans Objet;SEJ1;2;2;2;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;12;255;37;258;3;3;Sans Objet;Sans Objet;3;3;3;3;3;3;3;3;3;3;3;4;4
LOG529;74827,85451;217;76;0;2022-novembre;2022-novembre;76;Occitanie;66;Pyrénées-Orientales;1;4;4;0;0;2;2;1;9;2;NA;2;7;2013;2;2;2;1;2;2;2;;2;NA;;3;NA;;3;NA;;3;NA;;3;NA;;2;2;2;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;3;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;1;2;2;2;2;2;2;2;2;;3;3;2;1;2;NA;1;3;;1;3;1;4;1;1;1;1;2;1;2;2;2;;;2;2;2;1;2;2;1;1;0;1;2;2;2;2;0;0;2;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;1;1;2;0;1;1;1;0;0;Sans Objet;1;2;100;5;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;1;2;3;SEJ1;2;2;2;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;12;252;32;252;3;3;Sans Objet;Sans Objet;3;1;1;3;3;3;3;3;3;3;3;3;4
LOG530;84840,49156;218;76;0;2022-juillet;2022-juillet;76;Occitanie;82;Tarn-et-Garonne;2;2;2;1;0;1;2;1;11;2;NA;2;3;2016;2;2;2;1;2;2;2;;2;NA;;3;NA;;3;NA;;3;NA;;3;NA;;4;NA;NA;NA;1;2;1;2;2;2;2;2;2;2;2;2;2;;3;6;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;1;2;2;2;2;2;2;2;2;;3;3;3;NA;2;NA;1;6;;1;3;1;1;2;1;1;1;2;1;2;2;2;;;1;NA;NA;NA;NA;2;2;2;0;2;1;2;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;1;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;0;1;1;0;1;1;0;0;0;Sans Objet;2;3;45;8;Sans Objet;Sans Objet;1;Sans Objet;2;Sans Objet;2;Sans Objet;Sans Objet;CUS1;1;2;1;1;1;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;11;250;25;250;3;3;Sans Objet;Sans Objet;3;3;1;3;3;3;3;4;3;1;3;3;3
LOG531;20472,40274;217;76;0;2022-novembre;2022-novembre;76;Occitanie;66;Pyrénées-Orientales;1;4;3;2;0;2;2;2;9;1;1992;2;NA;1992;2;2;2;1;2;2;2;;2;NA;;3;NA;;3;NA;;3;NA;;3;NA;;4;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;6;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;1;2;2;2;2;2;2;2;2;;3;3;3;NA;1;NA;1;6;;1;2;1;2;3;1;1;1;2;2;2;2;1;Tortue;;2;2;2;1;2;2;2;2;0;2;1;2;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;Sans Objet;0;1;2;0;1;1;2;0;0;Sans Objet;2;1;100;4;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;2;Sans Objet;Sans Objet;CUS1;1;2;2;1;2;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;12;253;37;273;3;3;Sans Objet;Sans Objet;3;3;1;3;3;3;3;3;1;3;3;4;4
LOG532;169301,0146;218;76;0;2022-juin;2022-juillet;76;Occitanie;82;Tarn-et-Garonne;1;2;3;0;0;1;2;1;12;1;2013;2;5;2013;2;2;2;1;2;2;2;;2;NA;;1;4;;3;NA;;3;NA;;3;NA;;4;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;3;;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;;1;2;2;2;2;2;2;2;2;;3;3;3;NA;1;NA;1;3;;1;3;1;2;1;4;1;1;1;2;2;2;2;;;1;NA;NA;NA;NA;2;2;2;0;5;2;2;2;2;0;0;2;1;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;2;NA;NA;NA;NA;NA;;1;2;2;2;2;2;2;1;2;2;;2;Sans Objet;0;1;2;0;1;1;0;0;0;Sans Objet;2;3;61;8;Sans Objet;Sans Objet;5;Sans Objet;2;Sans Objet;1;1;2;CUS1;1;2;2;1;1;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;14;250;27;250;3;3;Sans Objet;Sans Objet;3;3;1;3;3;3;3;4;3;1;3;4;3
LOG533;17937,66986;205;76;0;2022-juin;2022-juin;76;Occitanie;31;Haute-Garonne;1;8;1;1;0;2;2;1;6;NA;NA;2;5;2006;2;2;2;1;2;2;2;;2;NA;;3;NA;;3;NA;;2;5;;3;NA;;2;2;2;1;1;2;1;2;2;2;2;2;2;2;2;2;1;Pose de placo et de plâtre;2;3;;2;2;2;2;1;2;2;2;2;2;;1;2;2;2;2;2;2;2;1;Climatisation réversible;1;3;1;1;1;NA;1;6;;1;3;1;4;1;1;1;2;NA;NA;NA;NA;NA;;;2;2;2;1;2;2;2;4;1;3;1;1;2;2;0;0;2;2;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;2;1;1;2;2;2;2;;1;2;2;2;2;2;2;1;2;2;;2;Sans Objet;1;2;4;0;2;0;0;0;0;Sans Objet;2;2;140;5;Sans Objet;Sans Objet;3;Sans Objet;2;Sans Objet;1;1;2;CUS1;1;2;2;1;1;2;Sans Objet;CHB1;2;1;2;2;2;2;Sans Objet;14;250;25;240;3;1;3;2;3;3;1;1;3;3;3;4;1;3;4;4;4
